model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,50,16,0,1.0,1,300,1.1502768993377686,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,16,1,1.0,1,300,1.146622657775879,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,16,2,1.0,1,300,1.1749043464660645,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,16,0,1.0,1,300,1.8976328372955322,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,16,1,1.0,1,300,1.821986198425293,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,16,2,1.0,1,300,1.8860509395599365,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,16,0,1.0,1,300,2.9021522998809814,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,16,1,1.0,1,300,2.7968735694885254,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,16,2,1.0,1,300,3.342031478881836,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,16,0,1.0,1,300,8.159647941589355,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,16,1,1.0,1,300,7.800078868865967,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,16,2,1.0,1,300,7.243664264678955,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,16,0,1.0,1,300,14.53751015663147,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,16,1,1.0,1,300,14.15447735786438,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,16,2,1.0,1,300,14.360649585723877,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,16,0,1.0,1,300,28.04306721687317,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,16,1,1.0,1,300,29.270938873291016,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,16,2,1.0,1,300,27.651732206344604,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,32,0,1.0,1,300,0.41717958450317383,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,32,1,1.0,1,300,0.4105710983276367,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,32,2,1.0,1,300,0.40798449516296387,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,32,0,1.0,1,300,0.47536492347717285,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,32,1,1.0,1,300,0.4826171398162842,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,32,2,1.0,1,300,0.5248937606811523,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,32,0,1.0,1,300,0.6095428466796875,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,32,1,1.0,1,300,0.6891000270843506,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,32,2,1.0,1,300,0.6442544460296631,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,32,0,1.0,1,300,0.8107378482818604,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,32,1,1.0,1,300,0.7750868797302246,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,32,2,1.0,1,300,0.7833797931671143,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,32,0,1.0,1,300,1.19612717628479,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,32,1,1.0,1,300,1.3203144073486328,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,32,2,1.0,1,300,1.2023470401763916,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,32,0,1.0,1,300,1.9003345966339111,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,32,1,1.0,1,300,2.0380146503448486,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,32,2,1.0,1,300,2.1039090156555176,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,32,0,1.0,1,300,3.7087066173553467,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,32,1,1.0,1,300,3.064363479614258,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,32,2,1.0,1,300,3.045732259750366,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,32,0,1.0,1,300,8.10826826095581,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,32,1,1.0,1,300,8.34328579902649,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,32,2,1.0,1,300,10.0423903465271,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,32,0,1.0,1,300,18.827067852020264,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,32,1,1.0,1,300,18.538087844848633,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,32,2,1.0,1,300,16.823728561401367,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,32,0,1.0,1,300,35.48079061508179,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,32,1,1.0,1,300,35.01594638824463,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,32,2,1.0,1,300,36.30639290809631,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,64,0,1.0,1,300,0.48722386360168457,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,64,1,1.0,1,300,0.4903266429901123,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,64,2,1.0,1,300,0.491626501083374,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,64,0,1.0,1,300,0.6125035285949707,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,64,1,1.0,1,300,0.6122586727142334,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,64,2,1.0,1,300,0.6199915409088135,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,64,0,1.0,1,300,0.7637381553649902,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,64,1,1.0,1,300,0.7094714641571045,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,64,2,1.0,1,300,0.7351078987121582,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,64,0,1.0,1,300,0.9569847583770752,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,64,1,1.0,1,300,1.0074858665466309,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,64,2,1.0,1,300,0.9941909313201904,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,64,0,1.0,1,300,1.6897263526916504,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,64,1,1.0,1,300,1.604654312133789,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,64,2,1.0,1,300,1.62355375289917,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,64,0,1.0,1,300,2.919424295425415,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,64,1,1.0,1,300,2.839005947113037,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,64,2,1.0,1,300,2.812044143676758,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,64,0,1.0,1,300,5.615193843841553,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,64,1,1.0,1,300,5.398403167724609,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,64,2,1.0,1,300,5.200055837631226,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,64,0,1.0,1,300,13.174440860748291,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,64,1,1.0,1,300,13.070521593093872,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,64,2,1.0,1,300,12.825086832046509,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,64,0,1.0,1,300,25.062776565551758,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,64,1,1.0,1,300,25.144469022750854,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,64,2,1.0,1,300,25.24645686149597,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,64,0,1.0,1,300,51.27686786651611,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,64,1,1.0,1,300,53.45220637321472,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,64,2,1.0,1,300,53.097312688827515,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,128,0,1.0,1,300,0.4968569278717041,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,128,1,1.0,1,300,0.48314428329467773,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,128,2,1.0,1,300,0.5119805335998535,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,128,0,1.0,1,300,0.6844003200531006,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,128,1,1.0,1,300,0.6767282485961914,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,128,2,1.0,1,300,0.693551778793335,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,128,0,1.0,1,300,0.8741035461425781,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,128,1,1.0,1,300,0.8462159633636475,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,128,2,1.0,1,300,0.8734607696533203,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,128,0,1.0,1,300,1.2266969680786133,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,128,1,1.0,1,300,1.2639503479003906,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,128,2,1.0,1,300,1.2121272087097168,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,128,0,1.0,1,300,2.3850605487823486,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,128,1,1.0,1,300,2.391383647918701,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,128,2,1.0,1,300,2.3907604217529297,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,128,0,1.0,1,300,4.526509761810303,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,128,1,1.0,1,300,4.449417591094971,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,128,2,1.0,1,300,4.707718372344971,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,128,0,1.0,1,300,8.981513977050781,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,128,1,1.0,1,300,8.762243270874023,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,128,2,1.0,1,300,9.0074942111969,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,128,0,1.0,1,300,23.908958435058594,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,128,1,1.0,1,300,24.531930685043335,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,128,2,1.0,1,300,24.268568515777588,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,128,0,1.0,1,300,46.65679121017456,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,128,1,1.0,1,300,47.584959745407104,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,128,2,1.0,1,300,46.512081146240234,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,128,0,1.0,1,300,99.96779108047485,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,128,1,1.0,1,300,101.33259320259094,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,128,2,1.0,1,300,99.12715435028076,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
